AAPL,MSI,SBUX,SMA_AAPL,SMA_MSI,SMA_SBUX,EMA_AAPL,EMA_MSI,EMA_SBUX,RSI_AAPL,RSI_MSI,RSI_SBUX
109.58,67.76,57.48,113.52785714285726,67.54571428571431,57.085714285714275,112.339376172099,67.5237484947186,56.78806506665049,41.93134905605958,55.814987038489605,55.299909686562756
110.38,68.4,58.08,113.17571428571442,67.65714285714289,57.21357142857142,112.07812601581912,67.64058202875613,56.96032305776376,43.973669156091795,58.42713296576875,57.87047887964019
110.78,69.75,59.04,112.78285714285728,67.84285714285717,57.365714285714276,111.90504254704324,67.92183775825531,57.23761331672859,45.01498178614055,63.34916863469904,61.66869099263893
111.31,69.19,58.69,112.41857142857155,67.96571428571431,57.46785714285714,111.8257035407708,68.0909260571546,57.43126487449811,46.43556297921092,60.16693813913254,59.560394190864464
110.78,69.79,58.78,112.19428571428583,68.16285714285718,57.574999999999996,111.68627640200137,68.31746924953399,57.61109622456503,45.17855310578269,62.349228336661334,59.939657496895585
109.5,69.5,59.46,111.91214285714297,68.33500000000002,57.762142857142855,111.39477288173453,68.47514001626278,57.85761672795636,42.20695048958057,60.620527070491526,62.77994322022187
112.12,68.78,60.07,111.69142857142869,68.45857142857146,57.94285714285714,111.49146983083659,68.51578801409441,58.15260116422885,49.525226688909775,56.436736457046734,65.16587429320904
111.6,69.43,60.54,111.56285714285725,68.66214285714288,58.18714285714286,111.50594052005837,68.63768294554849,58.47092100899833,48.22011358603775,59.175985309335644,66.92514056019225
111.79,69.04,60.16,111.38214285714297,68.75071428571432,58.35642857142857,111.54381511738393,68.69132521947536,58.696131541131884,48.751533098289926,56.86553749775724,64.1061303740631
110.21,68.7,58.82,111.0400000000001,68.80714285714289,58.38857142857143,111.36597310173273,68.69248185687864,58.71264733564763,44.647925223398715,54.85476017226789,55.2657788738958
111.86,69.27,59.69,110.83642857142867,68.81214285714289,58.510000000000005,111.43184335483504,68.76948427596149,58.84296102422795,49.434687030727666,57.56389704429328,59.199756317218366
111.04,69.26,59.93,110.73642857142866,68.90714285714289,58.807142857142864,111.37959757419037,68.83488637249995,58.98789955433089,47.24790709671015,57.49870615842415,60.2385536631033
111.73,69.03,60.97,110.92714285714295,69.02000000000002,59.182142857142864,111.42631789763165,68.86090152283329,59.252179613753434,49.281030024441876,55.9298157675841,64.46113834722064
113.77,69.48,60.88,111.1750000000001,69.09857142857146,59.47071428571429,111.7388088446141,68.94344798645551,59.469222331919646,54.82462474109394,58.32573326397272,63.82940926124512
113.76,69.47,60.53,111.47357142857153,69.22071428571432,59.68857142857143,112.00830099866555,69.01365492159478,59.61065935433036,54.79300919299844,58.24994626822691,61.31291978310005
115.5,70.48,61.49,111.83928571428581,69.36928571428575,59.93214285714286,112.47386086551015,69.20916759871548,59.86123810708631,59.201621254700456,63.41988720607431,65.34831873502054
119.08,70.48,62.61,112.43214285714295,69.4214285714286,60.18714285714286,113.35467941677545,69.37861191888675,60.227739692808136,66.45091127969171,63.41988720607431,69.36338547048693
115.28,70.05,63.43,112.71571428571438,69.48285714285717,60.52571428571429,113.61138882787206,69.46813032970185,60.654707733767054,55.23247495233162,59.76565076503064,71.92800122889025
114.55,69.96,62.71,112.9850000000001,69.49500000000003,60.806428571428576,113.73653698415579,69.53371295240827,60.92874670259811,53.36849893185437,58.99938852173343,66.65207700855336
119.27,70.37,63.51,113.68285714285723,69.55714285714289,61.09571428571429,114.47433205293501,69.64521789208716,61.27291380891836,62.241398059186096,61.425717375041366,69.34283547492345
120.53,70.13,62.5,114.28357142857153,69.65357142857147,61.269285714285715,115.28175444587701,69.70985550647553,61.43652530106258,64.19972731968933,59.21661925171866,62.48769298077713
119.5,69.97,62.57,114.84785714285725,69.6921428571429,61.41428571428572,115.84418718642675,69.74454143894546,61.587655260920904,61.39646007687212,57.726124016965976,62.76245536532517
121.18,70.73,62.24,115.51857142857155,69.81285714285718,61.56285714285715,116.55562889490318,69.87593591375273,61.674634559464785,64.14638601523804,62.54823857590674,60.512223866603534
122.57,71.36,62.8,116.40142857142868,70.00285714285718,61.847142857142856,117.35754504224943,70.07381112525236,61.82468328486948,66.28627298509683,66.00950178060481,62.940434558764366
122.0,65.24,61.96,117.1257142857144,69.71500000000005,62.009285714285724,117.97653903661617,69.42930297521872,61.842725513553546,64.58400623577273,33.561069250060946,57.25322074227503
120.92,67.4,62.28,117.83142857142869,69.5821428571429,62.17714285714287,118.36900049840068,69.15872924518956,61.90102877841307,61.36826254694457,44.02040353419797,58.78121044953962
121.06,68.01,61.97,118.49785714285726,69.50928571428575,62.24857142857144,118.72780043194726,69.00556534583096,61.910224941291325,61.63493694560134,46.57817027021485,56.66795982268912
120.57,68.2,61.34,118.98357142857154,69.41785714285719,62.281428571428584,118.97342704102095,68.8981566330535,61.83419494911915,60.07192828605851,47.3845743365931,52.53443909157618
116.77,68.34,62.18,119.19857142857154,69.3371428571429,62.399285714285725,118.67963676888483,68.82373574864637,61.880302289236596,49.572863131738316,48.00735480202196,57.034569791919424
116.11,70.02,61.87,119.24214285714297,69.30428571428575,62.42642857142858,118.33701853303353,68.98323764882686,61.87892865067172,48.00359259276594,54.90521163181632,54.963531033072414
115.72,69.44,61.07,119.00214285714297,69.23000000000003,62.31642857142858,117.98808272862905,69.04413929564994,61.77107149724882,47.05567372128304,52.32426630258343,49.92524059170813
112.34,69.03,59.74,118.79214285714296,69.15714285714289,62.05285714285716,117.23500503147851,69.04225405622995,61.50026196428231,39.73277393144305,50.51651306768351,42.886770697635576
114.175,70.02,60.68,118.76535714285725,69.1614285714286,61.907857142857154,116.82700436061471,69.17262018206596,61.390893702378,44.75894335748114,54.59566033935286,48.421399985224575
113.69,71.05,60.55,118.36678571428583,69.21000000000002,61.69642857142858,116.40873711253275,69.42293749112383,61.27877454206094,43.72108705653099,58.43473337257406,47.732484350486324
117.29,71.98,61.8,118.13535714285726,69.34214285714289,61.64642857142858,116.52623883086171,69.76387915897399,61.348271269786146,52.5214450406325,61.592469269134945,54.44406762200218
118.78,72.45,61.46,118.08392857142869,69.51928571428574,61.56714285714286,116.82674032008015,70.12202860444413,61.36316843381466,55.615009841495514,63.1174547541213,52.470456626527316
119.3,72.19,61.99,117.94964285714296,69.62357142857147,61.549285714285716,117.15650827740279,70.39775812385157,61.4467459759727,56.67595391914916,61.65895730805225,55.19692491233763
117.75,72.24,62.64,117.60535714285724,69.6864285714286,61.53785714285715,117.23564050708242,70.6433903740047,61.60584651250968,52.63707226211224,61.841568775710854,58.35229330614165
118.88,71.96,61.96,117.38250000000009,70.16642857142861,61.53785714285715,117.45488843947143,70.8189383241374,61.65306697750839,55.146584060614934,60.11486161677942,54.06266248142303
118.03,71.83,62.19,117.17607142857152,70.48285714285718,61.53142857142858,117.53156998087525,70.95374654758575,61.72465804717394,52.87701803102786,59.287169323948675,55.26065798433437
117.81,72.02,62.18,116.94392857142866,70.76928571428576,61.54642857142857,117.56869398342522,71.09591367457432,61.78537030755075,52.27732909602626,60.15074849698908,55.19326227025175
118.3,71.78,61.39,116.7817857142858,71.02500000000003,61.55,117.66620145230186,71.18712518463107,61.73265426654398,53.54115023757878,58.463806035496724,50.00478881060917
117.34,72.05,61.37,116.82250000000009,71.29000000000003,61.49214285714286,117.62270792532829,71.30217516001359,61.684300364338114,50.70782955173145,59.82874076877154,49.87695637410181
116.28,71.89,61.22,116.83464285714295,71.42357142857146,61.44571428571429,117.44368020195118,71.3805518053451,61.622393649093034,47.70590683916743,58.59982419479248,48.86793719073903
115.2,71.08,59.55,116.7975000000001,71.54071428571432,61.33714285714285,117.14452284169103,71.34047823129909,61.34607449588063,44.796080473655145,52.69836510509014,39.32860598580719
119.03,72.11,61.75,117.27535714285725,71.76071428571433,61.48071428571428,117.39591979613222,71.44308113379255,61.39993122976321,55.22599139251672,58.431177149230464,52.48686665149788
118.28,70.38,61.89,117.56857142857153,71.78642857142862,61.567142857142855,117.51379715664793,71.3013369826202,61.46527373246145,53.10990505644584,47.924950085638216,53.18270895969217
118.23,69.75,62.16,117.89285714285724,71.69357142857147,61.68214285714286,117.60929086909486,71.09449205160418,61.55790390146659,52.96420298450606,44.76812728751479,54.564717737353455
115.62,69.31,61.18,117.77357142857151,71.5028571428572,61.637857142857136,117.34405208654888,70.85655977805695,61.50751671460438,45.88737550745691,42.65486261492835,48.920049712217335
116.17,69.37,61.87,117.58714285714295,71.28285714285718,61.66714285714285,117.18751180834236,70.65835180764935,61.555847819323795,47.47990874241693,43.049651221655495,52.63530717980668
113.18,68.61,59.82,117.1500000000001,71.0271428571429,61.512142857142855,116.65317690056338,70.3852382332961,61.324401443413954,40.50153024949805,39.353899322285585,42.698617684983866
112.48,68.14,59.92,116.77357142857154,70.73428571428576,61.317857142857136,116.0967533138216,70.08587313552329,61.13714791762543,39.05434046417934,37.2255484509424,43.26131474707502
110.49,69.13,59.98,116.17428571428583,70.5321428571429,61.176428571428566,115.34918620531205,69.95842338412018,60.9828615286087,35.20330742748751,44.08523089319407,43.61906320480624
111.34,69.52,60.35,115.69642857142868,70.3671428571429,61.045,114.81462804460378,69.89996693290415,60.898479991460874,38.01485905088647,46.56254429475515,45.88501767853228
108.98,68.56,59.515,115.0657142857144,70.12000000000003,60.854642857142856,114.03667763865661,69.7213046751836,60.71401599259942,33.64923637171762,41.668644240057255,41.801964645587994
106.03,67.58,58.62,114.18928571428583,69.82000000000004,60.65678571428572,112.96912062016906,69.43579738515912,60.43481386025283,29.14382851967548,37.35266353581865,37.908209542092166
107.33,68.03,59.54,113.47428571428584,69.53285714285718,60.52607142857143,112.2172378708132,69.24835773380457,60.31550534555245,33.37721301329661,40.40512479233646,43.71230903467399
107.23,68.87,59.99,112.82785714285727,69.3171428571429,60.43821428571429,111.55227282137143,69.19791003596396,60.27210463281212,33.21282988384747,45.72162507679184,46.35379924511789
108.61,69.21,60.34,112.35714285714297,69.18357142857147,60.494642857142864,111.15996977852191,69.19952203116877,60.281157348437176,37.76780552775952,47.753326503594984,48.382746146648685
108.03,69.06,60.32,111.57142857142868,68.96571428571433,60.392500000000005,110.742640474719,69.1809190936796,60.28633636864555,36.636852004967274,46.91891924346699,48.270399725861196
106.82,69.18,60.19,110.75285714285725,68.88000000000004,60.27107142857143,110.21962174475647,69.18079654785566,60.27349151949281,34.32741476736248,47.706145853555796,47.498349971287965
108.74,69.64,61.13,110.07500000000012,68.8721428571429,60.197500000000005,110.02233884545561,69.24202367480824,60.3876926502271,40.7136282008991,50.72307347041796,53.313071032823565
107.32,69.3,60.82,109.48214285714297,68.87142857142861,60.171785714285726,109.66202699939485,69.24975385150047,60.44533363019682,37.786962625379495,48.49604224982567,51.29538874129261
105.26,68.45,60.03,108.70285714285725,68.80571428571433,60.040357142857154,109.07509006614221,69.14312000463374,60.38995581283724,33.97178139292672,43.36944393566043,46.46889740657012
105.35,67.13,58.26,108.14357142857152,68.70000000000003,59.92892857142858,108.57841139065658,68.87470400401591,60.10596170445894,34.28396100749112,36.85395791367287,37.871022940500374
102.71,66.39,58.65,107.44571428571439,68.57500000000003,59.838214285714294,107.79595653856904,68.54341013681379,59.911833477197746,29.8288585608459,33.789283010785816,40.48401668141737
100.7,65.43,58.13,106.74642857142867,68.31071428571433,59.706071428571434,106.84982900009317,68.12828878523862,59.67425568023805,26.95668906203083,30.272302748367903,38.178408989430444
96.45,64.11,56.69,105.68285714285726,67.92428571428576,59.44464285714287,105.46318513341407,67.5925169472068,59.276354922872976,22.10913429201837,26.229614565387706,32.63551994338264
96.96,64.25,56.63,104.82428571428582,67.61642857142861,59.23857142857144,104.32942711562553,67.14684802091256,58.923507599823246,23.87814900513433,27.337950007221306,32.42428671728627
98.53,64.37,57.82,104.28857142857154,67.38714285714289,59.18142857142858,103.55617016687546,66.77660161812422,58.77637325318015,29.208321725852542,28.33187385665888,40.63170664936017
99.96,64.91,59.46,103.76214285714298,67.16428571428575,59.17571428571431,103.07668081129206,66.52772140237433,58.86752348608946,33.7580564626623,32.787345753766566,49.698938771404855
97.39,63.37,57.87,103.05928571428583,66.77142857142861,59.02428571428573,102.3184567031198,66.10669188205775,58.734520354610865,30.023439378442767,27.530823515521153,42.86378014763062
99.52,63.11,58.98,102.41000000000012,66.33571428571432,58.927142857142876,101.94532914270383,65.70713296445004,58.767250973996084,36.31208127180378,26.751046670159845,48.21794011886386
97.13,61.59,58.0,101.63142857142871,65.8021428571429,58.76142857142859,101.30328525700999,65.15818190252337,58.66495084412994,32.75506598847428,22.702653552884748,44.27328226951304
96.66,61.13,58.55,100.90571428571444,65.22714285714291,58.64428571428573,100.68418055607532,64.62109098218691,58.649624064912615,32.089363271340225,21.635544848549532,46.898865461389825
96.79,60.36,56.92,100.05214285714301,64.56428571428576,58.343571428571444,100.16495648193194,64.05294551789532,58.41900752292427,32.49801054086619,19.945513217229358,40.768373800748186
96.3,60.82,59.03,99.26500000000014,63.95857142857148,58.21571428571429,99.64962895100768,63.621886115509284,58.500473186534364,31.723148311536715,23.77613902129669,49.89825907805505
101.42,62.04,59.17,98.99071428571445,63.50071428571433,58.15428571428572,99.88567842420666,63.41096796677471,58.58974342832978,46.16678611115516,32.94103575411535,50.44406420323213
99.44,62.42,57.71,98.56857142857159,63.16428571428576,58.11500000000001,99.82625463431243,63.278838904538084,58.472444304552475,42.428751904386466,35.540777134950844,44.94514789540536
99.99,63.16,58.61,98.37428571428588,62.933571428571476,58.11214285714287,99.84808734973744,63.26299371726634,58.49078506394548,43.790220699313345,40.387451080717454,48.660444425619595
93.42,64.8,57.63,97.85428571428588,62.88857142857147,58.076428571428586,98.99100903643911,63.467927888297496,58.376013722086086,33.5757632367446,49.45754676109314,45.09210132627181
94.09,64.74,59.285,97.68571428571444,62.93357142857146,58.26178571428572,98.3375411649139,63.63753750319116,58.49721189247461,35.23486699995944,49.162831145939755,51.55327696103661
97.34,66.77,60.77,97.71285714285729,63.11357142857146,58.557500000000005,98.20453567625871,64.05519916943234,58.80025030681133,42.71000175400467,58.23159235260928,56.49960650621655
96.43,66.85,61.4,97.5628571428573,63.29071428571432,58.81321428571429,97.96793091942422,64.4278392801747,59.14688359923648,41.27354597288866,58.545439049520944,58.4383066986638
94.48,64.32,60.695,97.17142857142872,63.24857142857146,58.901428571428575,97.50287346350099,64.41346070948474,59.35329911933828,38.3008595779022,46.61600342291477,55.45960188976578
96.35,64.88,59.53,97.097142857143,63.3564285714286,59.019999999999996,97.34915700170086,64.47566594822011,59.37685923675984,42.57244703556402,49.08882151795671,50.847285334378135
96.6,64.25,58.29,96.88857142857157,63.437857142857176,58.97071428571428,97.24926940147408,64.4455771551241,59.23194467185853,43.13921607397532,46.48034100000241,46.42195003774158
94.02,62.82,54.49,96.6664285714287,63.52571428571432,58.71999999999999,96.8187001479442,64.22883353444088,58.59968538227739,38.87516469462721,41.13694676623647,36.06353515826951
95.01,62.09,54.14,96.54857142857155,63.59428571428575,58.404999999999994,96.5775401282183,63.943655729848764,58.00506066464041,41.27389567651924,38.69162301804619,35.28262698890371
94.99,62.24,54.42,96.42000000000012,63.72857142857146,58.22642857142857,96.36586811112252,63.716501632535596,57.52705257602169,41.23868712507761,39.487602283281255,36.46784951203767
94.27,60.97,55.14,96.27500000000012,63.73928571428575,57.94857142857143,96.08641902963952,63.350301414864184,57.2087788992188,39.918504118949336,35.30785163454469,39.53437588510905
93.7,60.52,54.92,95.72357142857155,63.63071428571432,57.644999999999996,95.76822982568758,62.972927892882296,56.90360837932296,38.85794191734798,33.937102906582844,38.91627512035855
93.99,61.78,55.86,95.33428571428583,63.585000000000036,57.512857142857136,95.5311325155959,62.81387084049799,56.76446059541323,39.73521205206254,40.8603241869385,43.015757547322146
96.64,63.42,56.41,95.09500000000013,63.60357142857146,57.35571428571428,95.67898151351645,62.894688061764924,56.717199182691466,47.19160548220335,48.43499324387023,45.327768240490684
98.12,65.05,57.63,95.4307142857144,63.62142857142861,57.35571428571428,96.00445064504758,63.18206298686293,56.8389059583326,50.84920580382115,54.65187362741576,50.15844995985057
96.26,64.78,56.96,95.5857142857144,63.62428571428575,57.18964285714286,96.03852389237457,63.395121255281204,56.85505183055492,46.491088557736134,53.50122687316574,47.667507364387326
96.04,66.0,57.67,95.49285714285726,63.56928571428575,56.96821428571428,96.03872070672463,63.74243842124371,56.96371158648093,45.989019672507844,57.8223811228876,50.47434976066876
96.88,66.75,58.87,95.52500000000012,63.56214285714289,56.7875,96.15089127916134,64.14344663174455,57.21788337495014,48.2854214327951,60.266918273700334,54.8791984403542
94.69,70.78,58.46,95.54000000000012,64.02357142857146,56.62785714285714,95.95610577527316,65.02832041417861,57.38349892495679,43.136034346535794,70.24596264533955,53.14015310906067
96.1,72.84,58.11,95.52214285714298,64.59214285714289,56.526428571428575,95.9752916719034,66.06987769228813,57.480365734962554,47.05124343526191,73.85997446247636,51.635890416037164
96.76,74.06,58.75,95.53357142857156,65.29285714285717,56.559285714285714,96.07991944898295,67.13522733331638,57.64965030363421,48.82733502357831,75.73938944384847,54.18954471574603
96.91,74.86,58.34,95.74000000000014,66.15285714285717,56.83428571428572,96.19059685578522,68.16519702220752,57.741696929816314,49.24403996012006,76.91165067223366,52.28494324688301
96.69,73.49,58.21,95.86000000000014,66.96714285714287,57.12500000000001,96.25718394168052,68.87517075257985,57.80413733917414,48.61870870542721,70.61865570356993,51.664890966767864
100.53,71.19,60.04,96.25571428571443,67.6064285714286,57.52642857142858,96.82689274945645,69.18381465223587,58.10225236061759,58.51993738004526,61.518242274694735,59.030443787998536
100.75,71.28,59.56,96.71857142857156,68.34285714285716,57.84214285714287,97.34997371619559,69.46330603193775,58.29661871253525,59.007316107560555,61.72608932822799,56.59436856018958
101.5,71.25,59.04,97.27571428571443,69.10928571428573,58.13642857142859,97.90331055403618,69.70153189434605,58.39573621753055,60.70249452888409,61.60664103999199,53.99473091069399
103.01,70.95,58.7,97.92000000000014,69.76428571428573,58.33928571428573,98.58420248016469,69.86799430843324,58.436304721859806,63.9360664382845,60.34897382295379,52.30301821997578
101.87,71.01,58.0,98.29357142857157,70.3064285714286,58.45285714285716,99.02230881614274,70.02026173397547,58.37813075894516,59.926918568668185,60.52255472033637,48.90568329624889
101.03,71.1,57.6,98.50142857142872,70.73857142857146,58.450714285714305,99.29000097399037,70.16422683611208,58.27437999108581,57.086398112955536,60.79976676191612,47.02595170395871
101.12,71.48,57.07,98.84857142857156,71.21714285714289,58.45857142857145,99.53400084412499,70.3396632579638,58.11379599227437,57.31982456918742,62.012673885531946,44.580911445212024
101.17,71.22,57.52,99.21500000000015,71.59000000000003,58.44785714285717,99.75213406490832,70.4570414902353,58.034623193304455,57.4582712096918,60.630369937160744,47.09602751608982
102.26,71.2,57.59,99.59928571428586,71.90785714285718,58.356428571428594,100.08651618958721,70.55610262487059,57.97534010086386,60.46876531923397,60.51861842030542,47.49520663622144
102.52,71.83,58.65,100.15857142857156,71.98285714285718,58.37000000000002,100.41098069764226,70.72595560822118,58.06529475408201,61.17454752763044,62.841950830726745,53.24792287175869
104.58,71.97,59.08,100.76428571428585,71.92071428571433,58.43928571428574,100.96684993795662,70.8918281937917,58.20058878687107,66.30724233344405,63.35797570555213,55.38350708446429
105.97,72.24,59.67,101.42214285714299,71.79071428571433,58.50500000000002,101.63393661289574,71.07158443461947,58.39651028195493,69.26023099069472,64.38520775128357,58.20457034174853
105.8,72.83,59.55,102.05714285714298,71.64571428571433,58.59142857142859,102.1894117311763,71.30603984333688,58.55030891102761,68.4698375590861,66.58938493512747,57.40948280253163
105.92,72.59,59.7,102.7164285714287,71.58142857142862,58.69785714285716,102.6868235003528,71.47723453089196,58.703601056223924,68.74101358176507,64.83167486047824,58.17852801068619
105.91,73.12,59.1,103.10071428571442,71.71928571428576,58.630714285714305,103.11658036697243,71.69626992677304,58.7564542487274,68.6879972872983,66.90898633802036,53.97982547592473
106.72,73.71,59.38,103.52714285714299,71.8928571428572,58.617857142857154,103.59703631804277,71.96476726986997,58.839593682230415,70.66176961207766,69.09728877380681,55.590542721221205
106.13,73.15,58.83,103.85785714285728,72.02857142857148,58.60285714285716,103.9347648089704,72.12279830055397,58.838314524599696,67.33240022737787,64.72234745515902,51.75840364701768
105.67,72.59,58.36,104.0478571428573,72.14571428571433,58.57857142857144,104.16612950110768,72.1850918604801,58.77453925465307,64.77002889738019,60.590890396180356,48.670752271133935
105.19,73.37,58.96,104.28500000000015,72.31428571428577,58.647142857142875,104.30264556762666,72.34307961241609,58.799267354032665,62.11374919677412,64.034589975264,52.56136203635094
107.68,74.09,59.55,104.76000000000015,72.5278571428572,58.78642857142859,104.7529594919431,72.57600233076062,58.89936504016164,69.17584606767807,66.9090754190464,56.08620060141865
109.56,74.89,60.01,105.3628571428573,72.77142857142863,58.99642857142858,105.39389822635069,72.88453535332587,59.04744970147342,73.23278453698302,69.79749473445096,58.66498829216509
108.99,75.7,59.7,105.92142857142872,73.09142857142862,59.15214285714287,105.87337846283727,73.2599306395491,59.13445640794363,70.21532898934638,72.42225589737218,56.26694798120444
109.99,76.11,61.02,106.47357142857159,73.44214285714291,59.39714285714287,106.42226133445897,73.63993988760922,59.38586222021782,72.36652812227521,73.66960417536092,63.1704683129364
111.12,76.32,60.25,107.0878571428573,73.7628571428572,59.51142857142859,107.04862648986443,73.99728123592799,59.501080590855445,74.59907442849504,74.31052494520506,57.47127807168898
109.81,75.71,60.04,107.46142857142874,74.03000000000006,59.580000000000005,107.41680962454917,74.22564373780425,59.57293651207472,67.76402368053247,69.05251186014351,55.987718197247915
110.96,76.09,60.83,107.8178571428573,74.30500000000005,59.662857142857156,107.88923500794262,74.47422457276369,59.74054497713142,70.33372447230302,70.45498327559852,60.15471911297321
108.54,74.99,61.17,108.0135714285716,74.45928571428576,59.778571428571446,107.97600367355027,74.54299462972853,59.93113898018056,59.57191077249328,61.73362435110715,61.82970715875483
108.66,75.24,61.04,108.20928571428588,74.64857142857146,59.874285714285726,108.06720318374356,74.63592867909806,60.07898711615649,59.899569284476684,62.85890073446261,60.77767737010142
109.02,74.88,60.9,108.43142857142873,74.77428571428574,60.002857142857145,108.19424275924442,74.66847152188498,60.18845550066896,60.922786330942216,60.11739473392679,59.601540939074894
110.44,75.04,59.5,108.69714285714302,74.86928571428574,60.011428571428574,108.49367705801183,74.71800865230031,60.0966614339131,64.74416647886375,60.93291653347638,49.32268073860091
112.04,75.37,60.21,109.11928571428588,75.02785714285717,60.11000000000001,108.96652011694358,74.8049408319936,60.11177324272469,68.48393685533073,62.630189113397606,53.685061407995015
112.1,75.31,60.13,109.57857142857158,75.22214285714288,60.236428571428576,109.38431743468443,74.87228205439446,60.11420347702806,68.61836970451017,62.10190503575891,53.130094816943064
109.85,75.64,60.51,109.91142857142871,75.38428571428574,60.347142857142856,109.44640844339318,74.97464444714187,60.16697634675766,58.535013383921395,63.90523575440257,55.48409702236741
107.48,75.69,60.89,109.897142857143,75.49857142857145,60.44285714285714,109.18422065094076,75.07002518752296,60.2633795005233,50.17177136725968,64.18332488629022,57.768306708132
106.91,75.97,60.9,109.70785714285729,75.5757142857143,60.50642857142857,108.88099123081533,75.19002182918656,60.34826223378686,48.38137836101843,65.77360516504733,57.82963053858741
107.13,75.55,60.9,109.57500000000014,75.56500000000001,60.59214285714285,108.64752573337329,75.23801891862836,60.42182726928195,49.135833427813786,61.37177736367306,57.82963053858741
105.97,74.99,60.64,109.28785714285729,75.485,60.565,108.29052230225685,75.2049497294779,60.45091696671102,45.370363155320355,55.99124840807719,55.40373263683798
105.68,75.56,57.68,108.89928571428587,75.43071428571429,60.381428571428565,107.94245266195594,75.25228976554752,60.08146137114955,44.45319582392234,59.849728553514524,36.58677871849522
105.08,75.51,57.77,108.56142857142872,75.41642857142857,60.21928571428571,107.56079230702848,75.28665113014118,59.77326652166295,42.53724813149605,59.3581000612183,37.28424375530965
104.35,75.9,57.72,108.08928571428586,75.40285714285713,59.997142857142855,107.13268666609135,75.3684309794557,59.499497652107884,40.26346966290541,61.98141309055669,37.040501032939765
97.82,76.04,56.9,107.32357142857157,75.47785714285713,59.692142857142855,105.8909951106125,75.45797351552827,59.152897965160165,26.5776598087319,62.90699788280361,33.206454669372306
94.83,75.34,56.42,106.33571428571442,75.48499999999999,59.36214285714285,104.41619576253083,75.44224371345783,58.78851156980548,22.76243063374645,55.61618247638,31.172399141711416
93.74,75.19,56.23,105.24428571428585,75.50714285714284,59.028571428571425,102.9927029941934,75.40861121833012,58.447376693831416,21.548057869203646,54.167432973840754,30.379144038907018
93.64,76.0,57.36,104.04428571428585,75.57571428571427,58.87571428571429,101.74567592830094,75.48746305588611,58.30239313465389,21.435073970914086,60.19700297866051,40.13615474484883
95.18,74.96,56.25,102.84000000000015,75.54642857142855,58.59285714285714,100.87025247119415,75.41713464843463,58.028740716700035,27.720423387590255,50.93217453342721,34.95407122147866
94.19,74.22,56.39,101.56071428571444,75.46857142857141,58.325714285714284,99.97955214170159,75.25751669531,57.81024195447336,26.265673225872888,45.5591238225939,36.075129634861476
93.24,74.25,56.25,100.37428571428588,75.36928571428568,58.021428571428565,99.0809451894747,75.12318113593534,57.602209693876915,24.914491754420208,45.80871680698765,35.4177536725496
92.72,70.54,56.31,99.32000000000016,75.00142857142853,57.69428571428572,98.2328191642114,74.51209031781063,57.42991506802666,24.181215382060923,28.44232237627555,35.95638259731961
92.79,70.82,56.64,98.31142857142872,74.63357142857139,57.39,97.50710994231655,74.01981160876922,57.32459305895644,24.503339158929695,30.581302743869255,38.971184883188684
93.42,71.05,57.49,97.33214285714303,74.31214285714282,57.14642857142858,96.96216195000767,73.6238367276,57.34664731776225,27.489241538007686,32.36962926555514,46.01984799162498
92.51,70.07,56.23,96.37071428571446,73.96071428571425,56.83142857142858,96.36854035667331,73.14999183058666,57.197761008727284,25.896053727503883,28.947725956359267,38.85572357616425
90.34,71.11,56.3,95.27500000000016,73.6428571428571,56.73285714285715,95.56473497578354,72.87799291984177,57.07805954089698,22.54112815012176,36.60661688531799,39.419958140424875
90.52,70.62,55.82,94.23500000000016,73.29357142857137,56.593571428571444,94.89210364567907,72.5769271971962,56.91031826877738,23.427305584536725,34.70830017194763,36.90507478014829
93.88,70.83,55.53,93.48714285714303,72.93142857142853,56.43714285714287,94.75715649292187,72.34400357090337,56.726275832940395,37.745056922638994,36.234470294389105,35.43423231287236
93.49,69.89,54.88,93.17785714285732,72.49214285714281,56.29285714285715,94.58820229386562,72.01680309478292,56.48010572188168,36.88299768359057,32.565106914186046,32.324572357010325
94.56,69.46,54.8,93.1585714285716,72.07214285714281,56.17714285714287,94.58444198801688,71.67589601547853,56.25609162563079,40.872944716297525,31.017702887650962,31.952898980507705
94.2,68.72,54.55,93.19142857142876,71.60999999999994,56.057142857142864,94.53318305628129,71.28177654674806,56.02861274221335,39.95772590902475,28.507237193432367,30.76251992192494
95.22,68.75,54.62,93.3042857142859,71.0921428571428,55.861428571428576,94.62475864877712,70.94420634051498,55.840797709918235,43.797676472732256,28.7589753427281,31.531663648062263
96.43,68.78,54.6,93.3935714285716,70.65071428571423,55.743571428571435,94.86545749560683,70.65564549511298,55.67535801526247,48.04274387468866,29.02810282751192,31.424252873440462
97.9,69.68,55.44,93.6585714285716,70.32642857142852,55.675714285714285,95.27006316285926,70.52555942909791,55.643976946560805,52.715428060313194,36.747945819818526,40.57952132399459
99.62,69.35,55.15,94.1142857142859,69.97642857142851,55.597142857142856,95.85005474114469,70.36881817188485,55.57811335368603,57.52841303381746,35.23456882422669,38.660535376718926
100.41,69.4,55.29,94.66357142857161,69.89499999999995,55.52428571428571,96.4580474423254,70.23964241563354,55.539698239861224,59.564253921345475,35.666873038933176,40.132411832095755
